@relation '1 train'

@attribute station numeric
@attribute year numeric
@attribute month numeric
@attribute day numeric
@attribute hour numeric
@attribute temperature numeric
@attribute energy numeric

@data
1,2004,2,7,13,48,19862
1,2004,2,7,14,50,19625
1,2004,2,7,15,50,20188
1,2004,2,7,16,48,20694
1,2004,2,7,17,46,21649
1,2004,2,7,18,44,23412
1,2004,2,7,19,42,25323
1,2004,2,7,20,41,25502
1,2004,2,7,21,39,25151
1,2004,2,7,22,38,24471
1,2004,2,7,23,38,24259
1,2004,2,7,24,37,23715
1,2004,2,8,1,37,22820
1,2004,2,8,2,36,22548
1,2004,2,8,3,35,22816
1,2004,2,8,4,33,22901
1,2004,2,8,5,32,23804
1,2004,2,8,6,31,24718
1,2004,2,8,7,31,25734
1,2004,2,8,8,31,27800
1,2004,2,8,9,33,28119
1,2004,2,8,10,35,26321
1,2004,2,8,11,36,23741
1,2004,2,8,12,36,21677
1,2004,2,8,13,37,20280
1,2004,2,8,14,37,18685
1,2004,2,8,15,37,17170
1,2004,2,8,16,37,16756
1,2004,2,8,17,36,17034
1,2004,2,8,18,35,19159
1,2004,2,8,19,30,23049
1,2004,2,8,20,29,24680
1,2004,2,8,21,27,24969
1,2004,2,8,22,25,24135
1,2004,2,8,23,25,23089
1,2004,2,8,24,25,22223
1,2004,2,9,1,26,21674
1,2004,2,9,2,27,21665
1,2004,2,9,3,26,22213
1,2004,2,9,4,28,22977
1,2004,2,9,5,31,24149
1,2004,2,9,6,29,26638
1,2004,2,9,7,30,29491
1,2004,2,9,8,28,29875
1,2004,2,9,9,33,27130
1,2004,2,9,10,37,25012
1,2004,2,9,11,44,23398
1,2004,2,9,12,45,21610
1,2004,2,9,13,48,19924
1,2004,2,9,14,47,19219
1,2004,2,9,15,48,18491
1,2004,2,9,16,49,19221
1,2004,2,9,17,48,20290
1,2004,2,9,18,46,21928
1,2004,2,9,19,44,24030
1,2004,2,9,20,43,24292
1,2004,2,9,21,41,23861
1,2004,2,9,22,41,22773
1,2004,2,9,23,42,21140
1,2004,2,9,24,42,19762
1,2004,2,10,1,42,19298
1,2004,2,10,2,43,19140
1,2004,2,10,3,44,19420
1,2004,2,10,4,44,19447
1,2004,2,10,5,44,20062
1,2004,2,10,6,42,22123
1,2004,2,10,7,42,24813
1,2004,2,10,8,40,25067
1,2004,2,10,9,40,22724
1,2004,2,10,10,43,21175
1,2004,2,10,11,44,19361
1,2004,2,10,12,46,17916
1,2004,2,10,13,47,16274
1,2004,2,10,14,49,15440
1,2004,2,10,15,52,15017
1,2004,2,10,16,52,15628
1,2004,2,10,17,49,16640
1,2004,2,10,18,48,18723
1,2004,2,10,19,45,21435
1,2004,2,10,20,42,22131
1,2004,2,10,21,44,21919
1,2004,2,10,22,45,21215
1,2004,2,10,23,47,19612
1,2004,2,10,24,46,18281
1,2004,2,11,10,41,21379
1,2004,2,11,11,44,19980
1,2004,2,11,12,44,18143
1,2004,2,11,13,44,16853
1,2004,2,11,14,44,16169
1,2004,2,11,15,43,15662
1,2004,2,11,16,43,16140
1,2004,2,11,17,43,17735
1,2004,2,11,18,40,19857
1,2004,2,11,19,36,22457
1,2004,2,11,20,33,22916
1,2004,2,11,21,32,23151
1,2004,2,11,22,31,22335
1,2004,2,11,23,31,20937
1,2004,2,11,24,31,19386
1,2004,2,12,5,34,19439
1,2004,2,12,6,36,21334
1,2004,2,12,7,36,24300
1,2004,2,12,8,36,25041
1,2004,2,12,9,38,23013
1,2004,2,12,10,37,22483
1,2004,2,12,11,38,23051
1,2004,2,12,12,39,21795
1,2004,2,12,13,39,21165
1,2004,2,12,14,40,19962
1,2004,2,12,15,39,19343
1,2004,2,12,16,39,18569
1,2004,2,12,17,39,18852
1,2004,2,12,18,38,20283
1,2004,2,12,19,38,23505
1,2004,2,12,20,37,24782
1,2004,2,12,21,37,25105
1,2004,2,12,22,37,24655
1,2004,2,12,23,35,23128
1,2004,2,12,24,34,21779
1,2004,2,13,1,31,21122
1,2004,2,13,2,32,21004
1,2004,2,13,3,29,21500
1,2004,2,13,4,33,21575
1,2004,2,13,5,33,22221
1,2004,2,13,6,31,24049
1,2004,2,13,7,33,27225
1,2004,2,13,8,32,27219
1,2004,2,13,9,35,23215
1,2004,2,13,10,39,19963
1,2004,2,13,11,45,18116
1,2004,2,13,12,46,16048
1,2004,2,13,13,47,14891
1,2004,2,13,14,49,14102
1,2004,2,13,15,51,13600
1,2004,2,13,16,50,13603
1,2004,2,13,17,50,14282
1,2004,2,13,18,49,16170
1,2004,2,13,19,41,18808
1,2004,2,13,20,37,19915
1,2004,2,13,21,38,20449
1,2004,2,13,22,38,20116
1,2004,2,13,23,37,19484
1,2004,2,13,24,37,18099
1,2004,2,14,1,38,17074
1,2004,2,14,2,37,16754
1,2004,2,14,3,36,17016
1,2004,2,14,4,35,17128
1,2004,2,14,5,36,17579
1,2004,2,14,6,37,18212
1,2004,2,14,7,38,19476
1,2004,2,14,8,40,21016
1,2004,2,14,9,42,22439
1,2004,2,14,10,44,22220
1,2004,2,14,11,47,21482
1,2004,2,14,12,49,20234
1,2004,2,14,13,51,19702
1,2004,2,14,14,53,18671
1,2004,2,14,15,51,17887
1,2004,2,14,16,53,18342
1,2004,2,14,17,51,18772
1,2004,2,14,18,49,19781
1,2004,2,14,19,47,20632
1,2004,2,14,20,47,20674
1,2004,2,14,21,45,20050
1,2004,2,14,22,45,19655
1,2004,2,14,23,43,19200
1,2004,2,14,24,43,18175
1,2004,2,15,1,41,18021
1,2004,2,15,2,39,18150
1,2004,2,15,3,37,18300
1,2004,2,15,4,33,18914
1,2004,2,15,5,39,19777
1,2004,2,15,6,41,20375
1,2004,2,15,7,38,21526
1,2004,2,15,8,37,23528
1,2004,2,15,9,38,24326
1,2004,2,15,10,40,24065
1,2004,2,15,11,43,22856
1,2004,2,15,12,45,21666
1,2004,2,15,13,43,21076
1,2004,2,15,14,40,19947
1,2004,2,15,15,38,19444
1,2004,2,15,16,37,19856
1,2004,2,15,17,37,20876
1,2004,2,15,18,37,22982
1,2004,2,15,19,35,24841
1,2004,2,15,20,35,24753
1,2004,2,15,21,34,24258
1,2004,2,15,22,32,23638
1,2004,2,15,23,29,23004
1,2004,2,15,24,28,22471
1,2004,2,16,1,29,21961
1,2004,2,16,2,29,22188
1,2004,2,16,3,29,22936
1,2004,2,16,4,29,23942
1,2004,2,16,5,28,24639
1,2004,2,16,6,28,26278
1,2004,2,16,7,27,28532
1,2004,2,16,8,23,30395
1,2004,2,16,9,26,28669
1,2004,2,16,10,29,26161
1,2004,2,16,11,30,23836
1,2004,2,16,12,33,21872
1,2004,2,16,13,35,20350
1,2004,2,16,14,37,19435
1,2004,2,16,15,36,18907
1,2004,2,16,16,35,18807
1,2004,2,16,17,32,19585
1,2004,2,16,18,31,22085
1,2004,2,16,19,29,26082
1,2004,2,16,20,27,27643
1,2004,2,16,21,26,27795
1,2004,2,16,22,24,27106
1,2004,2,16,23,27,25977
1,2004,2,16,24,27,25117
1,2004,2,17,1,26,24525
1,2004,2,17,2,26,24605
1,2004,2,17,3,27,24563
1,2004,2,17,4,29,24732
1,2004,2,17,5,30,25364
1,2004,2,17,6,30,27085
1,2004,2,17,7,32,29247
1,2004,2,17,8,32,30278
1,2004,2,17,9,33,29663
1,2004,2,17,10,36,28214
1,2004,2,17,11,37,26413
1,2004,2,17,12,38,25156
1,2004,2,17,13,38,23278
1,2004,2,17,14,37,21438
1,2004,2,17,15,35,19131
1,2004,2,17,16,35,18318
1,2004,2,17,17,35,19271
1,2004,2,17,18,35,22091
1,2004,2,17,19,35,25450
1,2004,2,17,20,35,26422
1,2004,2,17,21,35,26570
1,2004,2,17,22,35,26083
1,2004,2,17,23,35,24697
1,2004,2,17,24,35,23961
1,2004,2,18,1,35,23935
1,2004,2,18,2,35,24546
1,2004,2,18,3,35,25202
1,2004,2,18,4,35,26245
1,2004,2,18,5,35,27393
1,2004,2,18,6,35,29704
1,2004,2,18,7,33,32982
1,2004,2,18,8,33,32886
1,2004,2,18,9,35,28043
1,2004,2,18,10,36,23626
1,2004,2,18,11,37,20295
1,2004,2,18,12,38,17885
1,2004,2,18,13,39,16522
1,2004,2,18,14,40,15582
1,2004,2,18,15,43,15112
1,2004,2,18,16,44,15625
1,2004,2,18,17,44,16769
1,2004,2,18,18,43,18705
1,2004,2,18,19,38,22203
1,2004,2,18,20,39,23252
1,2004,2,18,21,39,23445
1,2004,2,18,22,38,22624
1,2004,2,18,23,37,20735
1,2004,2,18,24,36,19135
1,2004,2,19,1,37,18176
1,2004,2,19,2,37,18242
1,2004,2,19,3,35,18758
1,2004,2,19,4,33,19307
1,2004,2,19,5,35,20254
1,2004,2,19,6,36,22507
1,2004,2,19,7,37,25803
1,2004,2,19,8,38,25413
1,2004,2,19,9,40,21336
1,2004,2,19,10,43,18767
1,2004,2,19,11,48,17046
1,2004,2,19,12,50,15466
1,2004,2,19,13,53,14294
1,2004,2,19,14,55,13549
1,2004,2,19,15,56,12729
1,2004,2,19,16,57,12820
1,2004,2,19,17,57,13303
1,2004,2,19,18,56,14648
1,2004,2,19,19,48,17233
1,2004,2,19,20,41,18447
1,2004,2,19,21,40,18655
1,2004,2,19,22,39,18233
1,2004,2,19,23,38,17103
1,2004,2,19,24,36,16103
1,2004,2,20,1,36,15682
1,2004,2,20,2,34,15977
1,2004,2,20,3,38,16771
1,2004,2,20,4,41,17690
1,2004,2,20,5,41,18585
1,2004,2,20,6,40,21142
1,2004,2,20,7,41,24896
1,2004,2,20,8,42,25648
1,2004,2,20,9,45,21944
1,2004,2,20,10,51,18074
1,2004,2,20,11,54,15707
1,2004,2,20,12,57,14338
1,2004,2,20,13,60,13479
1,2004,2,20,14,64,12969
1,2004,2,20,15,62,12315
1,2004,2,20,16,59,12348
1,2004,2,20,17,59,13117
1,2004,2,20,18,58,14476
1,2004,2,20,19,52,15913
1,2004,2,20,20,52,16394
1,2004,2,20,21,51,16218
1,2004,2,20,22,54,15762
1,2004,2,20,23,52,14581
1,2004,2,20,24,50,13642
1,2004,2,21,10,56,17739
1,2004,2,21,11,60,17169
1,2004,2,21,12,64,16913
1,2004,2,21,13,61,16557
1,2004,2,21,14,62,15680
1,2004,2,21,15,62,15195
1,2004,2,21,16,59,15456
1,2004,2,21,17,58,15581
1,2004,2,21,18,56,16825
1,2004,2,21,19,52,19203
1,2004,2,21,20,48,19955
1,2004,2,21,21,46,20130
1,2004,2,21,22,46,20019
1,2004,2,21,23,44,19302
1,2004,2,21,24,42,18315
1,2004,2,22,5,40,18702
1,2004,2,22,6,38,19739
1,2004,2,22,7,38,21321
1,2004,2,22,8,38,23472
1,2004,2,22,9,42,24190
1,2004,2,22,10,43,22614
1,2004,2,22,11,43,20723
1,2004,2,22,12,45,18118
1,2004,2,22,13,45,16732
1,2004,2,22,14,47,15886
1,2004,2,22,15,47,14941
1,2004,2,22,16,47,14471
1,2004,2,22,17,47,14821
1,2004,2,22,18,45,16128
1,2004,2,22,19,40,18851
1,2004,2,22,20,40,20635
1,2004,2,22,21,40,21038
1,2004,2,22,22,38,20480
1,2004,2,22,23,38,19509
1,2004,2,22,24,38,18554
1,2004,2,23,1,37,18723
1,2004,2,23,2,36,19214
1,2004,2,23,3,33,19688
1,2004,2,23,4,31,20154
1,2004,2,23,5,31,21602
1,2004,2,23,6,31,24122
1,2004,2,23,7,32,27630
1,2004,2,23,8,34,28105
1,2004,2,23,9,37,24875
1,2004,2,23,10,41,20868
1,2004,2,23,11,47,19138
1,2004,2,23,12,48,17624
1,2004,2,23,13,47,16376
1,2004,2,23,14,47,15402
1,2004,2,23,15,47,14687
1,2004,2,23,16,45,15273
1,2004,2,23,17,46,16591
1,2004,2,23,18,43,18500
1,2004,2,23,19,39,20851
1,2004,2,23,20,38,21535
1,2004,2,23,21,37,21553
1,2004,2,23,22,36,20377
1,2004,2,23,23,38,19336
1,2004,2,23,24,36,18050
1,2004,2,24,1,36,17272
1,2004,2,24,2,36,16971
1,2004,2,24,3,38,16839
1,2004,2,24,4,38,17191
1,2004,2,24,5,38,17845
1,2004,2,24,6,39,19741
1,2004,2,24,7,38,22897
1,2004,2,24,8,39,23219
1,2004,2,24,9,41,21598
1,2004,2,24,10,44,19741
1,2004,2,24,11,46,18512
1,2004,2,24,12,50,16483
1,2004,2,24,13,52,16040
1,2004,2,24,14,52,15423
1,2004,2,24,15,49,15424
1,2004,2,24,16,46,16023
1,2004,2,24,17,46,16340
1,2004,2,24,18,45,18212
1,2004,2,24,19,43,20033
1,2004,2,24,20,43,20744
1,2004,2,24,21,43,20770
1,2004,2,24,22,40,19916
1,2004,2,24,23,40,18070
1,2004,2,24,24,38,16926
1,2004,2,25,1,38,16615
1,2004,2,25,2,38,17451
1,2004,2,25,3,37,18221
1,2004,2,25,4,37,19000
1,2004,2,25,5,34,20097
1,2004,2,25,6,32,22772
1,2004,2,25,7,30,26809
1,2004,2,25,8,30,27168
1,2004,2,25,9,33,22726
1,2004,2,25,10,36,19482
1,2004,2,25,11,38,17897
1,2004,2,25,12,39,16400
1,2004,2,25,13,42,15005
1,2004,2,25,14,42,14150
1,2004,2,25,15,44,13616
1,2004,2,25,16,42,14255
1,2004,2,25,17,43,15555
1,2004,2,25,18,41,17504
1,2004,2,25,19,38,20649
1,2004,2,25,20,37,22061
1,2004,2,25,21,34,22596
1,2004,2,25,22,31,22417
1,2004,2,25,23,30,21220
1,2004,2,25,24,32,20059
1,2004,2,26,1,32,19584
1,2004,2,26,2,34,19718
1,2004,2,26,3,34,20089
1,2004,2,26,4,32,20731
1,2004,2,26,5,32,21291
1,2004,2,26,6,32,23371
1,2004,2,26,7,30,26937
1,2004,2,26,8,30,27291
1,2004,2,26,9,34,25377
1,2004,2,26,10,35,24538
1,2004,2,26,11,37,23698
1,2004,2,26,12,38,23057
1,2004,2,26,13,38,22169
1,2004,2,26,14,38,21869
1,2004,2,26,15,38,21538
1,2004,2,26,16,38,22455
1,2004,2,26,17,38,23278
1,2004,2,26,18,37,24193
1,2004,2,26,19,37,25425
1,2004,2,26,20,37,25545
1,2004,2,26,21,37,24714
1,2004,2,26,22,37,23463
1,2004,2,26,23,37,21618
1,2004,2,26,24,37,19887
1,2004,2,27,1,37,19140
1,2004,2,27,2,37,18769
1,2004,2,27,3,37,18996
1,2004,2,27,4,37,19493
1,2004,2,27,5,37,19990
1,2004,2,27,6,37,21774
1,2004,2,27,7,37,25298
1,2004,2,27,8,37,25290
1,2004,2,27,9,38,22670
1,2004,2,27,10,42,20747
1,2004,2,27,11,43,19180
1,2004,2,27,12,44,18180
1,2004,2,27,13,45,16330
1,2004,2,27,14,45,14954
1,2004,2,27,15,45,14025
1,2004,2,27,16,45,14090
1,2004,2,27,17,45,14643
1,2004,2,27,18,44,16132
1,2004,2,27,19,37,18775
1,2004,2,27,20,35,19972
1,2004,2,27,21,34,20808
1,2004,2,27,22,32,20772
1,2004,2,27,23,28,20314
1,2004,2,27,24,28,19845
1,2004,2,28,1,28,19808
1,2004,2,28,2,27,20031
1,2004,2,28,3,31,20860
1,2004,2,28,4,34,21452
1,2004,2,28,5,33,22444
1,2004,2,28,6,33,23869
1,2004,2,28,7,32,25857
1,2004,2,28,8,32,27029
1,2004,2,28,9,38,24974
1,2004,2,28,10,40,22043
1,2004,2,28,11,44,19503
1,2004,2,28,12,47,17361
1,2004,2,28,13,50,15849
1,2004,2,28,14,45,14639
1,2004,2,28,15,47,14017
1,2004,2,28,16,46,13727
1,2004,2,28,17,48,14051
1,2004,2,28,18,46,14654
1,2004,2,28,19,42,16498
1,2004,2,28,20,37,17645
1,2004,2,28,21,34,17754
1,2004,2,28,22,32,17604
1,2004,2,28,23,30,17204
1,2004,2,28,24,29,17023
1,2004,2,29,1,31,16891
1,2004,2,29,2,30,17319
1,2004,2,29,3,29,18076
1,2004,2,29,4,33,18961
1,2004,2,29,5,29,19784
1,2004,2,29,6,31,21089
1,2004,2,29,7,31,22906
1,2004,2,29,8,31,24547
1,2004,2,29,9,42,24118
1,2004,2,29,10,52,21471
1,2004,2,29,11,56,18635
1,2004,2,29,12,60,15050
1,2004,2,29,13,63,14839
1,2004,2,29,14,65,14050
1,2004,2,29,15,65,13376
1,2004,2,29,16,67,12874
1,2004,2,29,17,65,13454
1,2004,2,29,18,63,14706
1,2004,2,29,19,54,16763
1,2004,2,29,20,51,18051
1,2004,2,29,21,51,17872
1,2004,2,29,22,50,16888
1,2004,2,29,23,51,15753
1,2004,2,29,24,55,14529
1,2004,3,1,1,53,13027
1,2004,3,1,2,48,13425
1,2004,3,1,3,48,14046
1,2004,3,1,4,47,14724
1,2004,3,1,5,46,16264
1,2004,3,1,6,44,19077
1,2004,3,1,7,41,22866
1,2004,3,1,8,40,22599
1,2004,3,1,9,48,19162
1,2004,3,1,10,55,16988
1,2004,3,1,11,61,19674
1,2004,3,1,12,63,20279
1,2004,3,1,13,64,21144
1,2004,3,1,14,66,21738
1,2004,3,1,15,68,23155
1,2004,3,1,16,67,25849
1,2004,3,1,17,66,29291
1,2004,3,1,18,64,27885
1,2004,3,1,19,58,22469
1,2004,3,1,20,55,17484
1,2004,3,1,21,54,13271
1,2004,3,1,22,55,13378
1,2004,3,1,23,54,13569
1,2004,3,1,24,55,14196
1,2004,3,2,1,56,11565
1,2004,3,2,2,56,11245
1,2004,3,2,3,57,11175
1,2004,3,2,4,61,11229
1,2004,3,2,5,61,11620
1,2004,3,2,6,59,13500
1,2004,3,2,7,59,16378
1,2004,3,2,8,61,16217
1,2004,3,2,9,60,14223
1,2004,3,2,10,62,13394
1,2004,3,2,11,65,10564
1,2004,3,2,12,68,10080
1,2004,3,2,13,68,9769
1,2004,3,2,14,68,9874
1,2004,3,2,15,67,10271
1,2004,3,2,16,66,10935
1,2004,3,2,17,65,12612
1,2004,3,2,18,65,15075
1,2004,3,2,19,65,16940
1,2004,3,2,20,64,17572
1,2004,3,2,21,62,18220
1,2004,3,2,22,63,18245
1,2004,3,2,23,61,18553
1,2004,3,2,24,59,19162
1,2004,3,3,1,59,12099
1,2004,3,3,2,56,11948
1,2004,3,3,3,51,12117
1,2004,3,3,4,51,12431
1,2004,3,3,5,51,13417
1,2004,3,3,6,50,15526
1,2004,3,3,7,47,18715
1,2004,3,3,8,45,18829
1,2004,3,3,9,51,16559
1,2004,3,3,10,56,14599
1,2004,3,3,11,60,14265
1,2004,3,3,12,62,14012
1,2004,3,3,13,62,14169
1,2004,3,3,14,63,14010
1,2004,3,3,15,63,14468
1,2004,3,3,16,65,16437
1,2004,3,3,17,65,19573
1,2004,3,3,18,63,20090
1,2004,3,3,19,56,19066
1,2004,3,3,20,52,16315
1,2004,3,3,21,50,16250
1,2004,3,3,22,51,15068
1,2004,3,3,23,52,12931
1,2004,3,3,24,53,11232
1,2004,3,4,1,53,10372
1,2004,3,4,2,53,10046
1,2004,3,4,3,53,10027
1,2004,3,4,4,54,10306
1,2004,3,4,5,54,10557
1,2004,3,4,6,54,12426
1,2004,3,4,7,55,15650
1,2004,3,4,8,55,16112
1,2004,3,4,9,57,14172
1,2004,3,4,10,59,13443
1,2004,3,4,11,67,12920
1,2004,3,4,12,71,12425
1,2004,3,4,13,74,12144
1,2004,3,4,14,75,12007
1,2004,3,4,15,73,12024
1,2004,3,4,16,72,12315
1,2004,3,4,17,69,12782
1,2004,3,4,18,64,13688
1,2004,3,4,19,56,15504
1,2004,3,4,20,53,16580
1,2004,3,4,21,52,16144
1,2004,3,4,22,51,14866
1,2004,3,4,23,50,12964
1,2004,3,4,24,49,11136
1,2004,3,5,1,47,10016
1,2004,3,5,2,47,9395
1,2004,3,5,3,47,9175
1,2004,3,5,4,47,9323
1,2004,3,5,5,48,9656
1,2004,3,5,6,48,11174
1,2004,3,5,7,48,14696
1,2004,3,5,8,51,14842
1,2004,3,5,9,54,13986
1,2004,3,5,10,63,13622
1,2004,3,5,11,68,13405
1,2004,3,5,12,72,12854
1,2004,3,5,13,77,12206
1,2004,3,5,14,77,12027
1,2004,3,5,15,79,12000
1,2004,3,5,16,80,12212
1,2004,3,5,17,78,12613
1,2004,3,5,18,76,13312
1,2004,3,5,19,74,14843
1,2004,3,5,20,73,15268
1,2004,3,5,21,73,14858
1,2004,3,5,22,73,14250
1,2004,3,5,23,72,12829
1,2004,3,5,24,72,11486
1,2004,3,6,1,70,10373
1,2004,3,6,2,70,9744
1,2004,3,6,3,68,9414
1,2004,3,6,4,68,9449
1,2004,3,6,5,68,9291
1,2004,3,6,6,68,9806
1,2004,3,6,7,68,11023
1,2004,3,6,8,67,12343
1,2004,3,6,9,69,14144
1,2004,3,6,10,70,15474
1,2004,3,6,11,64,15866
1,2004,3,6,12,66,15535
1,2004,3,6,13,63,14943
1,2004,3,6,14,64,14192
1,2004,3,6,15,64,13653
1,2004,3,6,16,64,13332
1,2004,3,6,17,65,13555
1,2004,3,6,18,64,13839
1,2004,3,6,19,64,14745
1,2004,3,6,20,63,15224
1,2004,3,6,21,61,14857
1,2004,3,6,22,60,14149
1,2004,3,6,23,57,12805
1,2004,3,6,24,56,11719
1,2004,3,7,1,55,10681
1,2004,3,7,2,53,10318
1,2004,3,7,3,49,10480
1,2004,3,7,4,48,10768
1,2004,3,7,5,47,11449
1,2004,3,7,6,46,12658
1,2004,3,7,7,46,14549
1,2004,3,7,8,45,16984
1,2004,3,7,9,52,17771
1,2004,3,7,10,54,16819
1,2004,3,7,11,54,15523
1,2004,3,7,12,56,14323
1,2004,3,7,13,59,13645
1,2004,3,7,14,60,13286
1,2004,3,7,15,57,12445
1,2004,3,7,16,56,12126
1,2004,3,7,17,55,12455
1,2004,3,7,18,53,13451
1,2004,3,7,19,48,14464
1,2004,3,7,20,47,12934
1,2004,3,7,21,47,12660
1,2004,3,7,22,47,12722
1,2004,3,7,23,49,13958
1,2004,3,7,24,42,12499
1,2004,3,8,1,42,12339
1,2004,3,8,2,43,13460
1,2004,3,8,3,43,14051
1,2004,3,8,4,43,14377
1,2004,3,8,5,44,15369
1,2004,3,8,6,43,17708
1,2004,3,8,7,43,21012
1,2004,3,8,8,43,22064
1,2004,3,8,9,45,20197
1,2004,3,8,10,47,18705
1,2004,3,8,11,47,17986
1,2004,3,8,12,49,17227
1,2004,3,8,13,49,16988
1,2004,3,8,14,48,16518
1,2004,3,8,15,50,16465
1,2004,3,8,16,49,16761
1,2004,3,8,17,49,18144
1,2004,3,8,18,47,19849
1,2004,3,8,19,44,22024
1,2004,3,8,20,44,23036
1,2004,3,8,21,44,22786
1,2004,3,8,22,44,21452
1,2004,3,8,23,43,19196
1,2004,3,8,24,41,17577
1,2004,3,9,1,40,16947
1,2004,3,9,2,39,16940
1,2004,3,9,3,39,17305
1,2004,3,9,4,38,18023
1,2004,3,9,5,37,19385
1,2004,3,9,6,38,21816
1,2004,3,9,7,33,26082
1,2004,3,9,8,33,25140
1,2004,3,9,9,44,22156
1,2004,3,9,10,45,18931
1,2004,3,9,11,47,17355
1,2004,3,9,12,46,16449
1,2004,3,9,13,49,15429
1,2004,3,9,14,51,14938
1,2004,3,9,15,51,14439
1,2004,3,9,16,48,15093
1,2004,3,9,17,48,16746
1,2004,3,9,18,46,18742
1,2004,3,9,19,42,20645
1,2004,3,9,20,38,21334
1,2004,3,9,21,35,21073
1,2004,3,9,22,34,20308
1,2004,3,9,23,35,18895
1,2004,3,9,24,37,17532
1,2004,3,10,1,37,16962
1,2004,3,10,2,38,16769
1,2004,3,10,3,38,16877
1,2004,3,10,4,38,17119
1,2004,3,10,5,38,17940
1,2004,3,10,6,39,20363
1,2004,3,10,7,38,23534
1,2004,3,10,8,38,23891
1,2004,3,10,9,40,22006
1,2004,3,10,10,39,19670
1,2004,3,10,11,40,18429
1,2004,3,10,12,40,17033
1,2004,3,10,13,40,15666
1,2004,3,10,14,40,15185
1,2004,3,10,15,38,14705
1,2004,3,10,16,38,14904
1,2004,3,10,17,37,15178
1,2004,3,10,18,37,16864
1,2004,3,10,19,38,19571
1,2004,3,10,20,40,21518
1,2004,3,10,21,40,22238
1,2004,3,10,22,42,21855
1,2004,3,10,23,40,20848
1,2004,3,10,24,40,19732
1,2004,3,11,10,45,18755
1,2004,3,11,11,47,16535
1,2004,3,11,12,47,15160
1,2004,3,11,13,47,13736
1,2004,3,11,14,52,12984
1,2004,3,11,15,51,12419
1,2004,3,11,16,55,12611
1,2004,3,11,17,55,13349
1,2004,3,11,18,54,14731
1,2004,3,11,19,50,16889
1,2004,3,11,20,47,18267
1,2004,3,11,21,46,17736
1,2004,3,11,22,45,17119
1,2004,3,11,23,45,15781
1,2004,3,11,24,45,14167
1,2004,3,12,5,47,14956
1,2004,3,12,6,46,16976
1,2004,3,12,7,45,20665
1,2004,3,12,8,46,20374
1,2004,3,12,9,52,17884
1,2004,3,12,10,55,15995
1,2004,3,12,11,56,14998
1,2004,3,12,12,56,14102
1,2004,3,12,13,57,13584
1,2004,3,12,14,56,12958
1,2004,3,12,15,56,12493
1,2004,3,12,16,56,12576
1,2004,3,12,17,52,13212
1,2004,3,12,18,51,13914
1,2004,3,12,19,47,15777
1,2004,3,12,20,43,17500
1,2004,3,12,21,39,17917
1,2004,3,12,22,37,17591
1,2004,3,12,23,34,17089
1,2004,3,12,24,32,16361
1,2004,3,13,1,31,15982
1,2004,3,13,2,32,16079
1,2004,3,13,3,37,16553
1,2004,3,13,4,35,17379
1,2004,3,13,5,36,18504
1,2004,3,13,6,38,19976
1,2004,3,13,7,36,22012
1,2004,3,13,8,37,22947
1,2004,3,13,9,38,22468
1,2004,3,13,10,40,20817
1,2004,3,13,11,41,18450
1,2004,3,13,12,43,16832
1,2004,3,13,13,43,15808
1,2004,3,13,14,45,14812
1,2004,3,13,15,44,13695
1,2004,3,13,16,46,13497
1,2004,3,13,17,46,14275
1,2004,3,13,18,45,14733
1,2004,3,13,19,42,16857
1,2004,3,13,20,38,18548
1,2004,3,13,21,35,18415
1,2004,3,13,22,32,18226
1,2004,3,13,23,32,17929
1,2004,3,13,24,31,17011
1,2004,3,14,1,30,16090
1,2004,3,14,2,31,15909
1,2004,3,14,3,29,16074
1,2004,3,14,4,30,16107
1,2004,3,14,5,28,16487
1,2004,3,14,6,29,17004
1,2004,3,14,7,30,18344
1,2004,3,14,8,32,20206
1,2004,3,14,9,40,20891
1,2004,3,14,10,45,18882
1,2004,3,14,11,47,16604
1,2004,3,14,12,51,15211
1,2004,3,14,13,53,14438
1,2004,3,14,14,53,13580
1,2004,3,14,15,54,12810
1,2004,3,14,16,54,12265
1,2004,3,14,17,51,12652
1,2004,3,14,18,50,13806
1,2004,3,14,19,49,15566
1,2004,3,14,20,48,16924
1,2004,3,14,21,47,16171
1,2004,3,14,22,48,14565
1,2004,3,14,23,50,13182
1,2004,3,14,24,52,11828
1,2004,3,15,1,52,10957
1,2004,3,15,2,53,10823
1,2004,3,15,3,56,10718
1,2004,3,15,4,56,10964
1,2004,3,15,5,56,11630
1,2004,3,15,6,55,13770
1,2004,3,15,7,55,16851
1,2004,3,15,8,55,17432
1,2004,3,15,9,55,16375
1,2004,3,15,10,58,15077
1,2004,3,15,11,58,13803
1,2004,3,15,12,61,12816
1,2004,3,15,13,61,12189
1,2004,3,15,14,61,12220
1,2004,3,15,15,60,11975
1,2004,3,15,16,58,12060
1,2004,3,15,17,56,12877
1,2004,3,15,18,56,13818
1,2004,3,15,19,53,15725
1,2004,3,15,20,49,17048
1,2004,3,15,21,47,16457
1,2004,3,15,22,45,15324
1,2004,3,15,23,47,13630
1,2004,3,15,24,48,12004
1,2004,3,16,1,47,10770
1,2004,3,16,2,48,10520
1,2004,3,16,3,48,10651
1,2004,3,16,4,48,10898
1,2004,3,16,5,48,11458
1,2004,3,16,6,47,13608
1,2004,3,16,7,46,16948
1,2004,3,16,8,46,17621
1,2004,3,16,9,46,16936
